,Unnamed: 0,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
45,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),117,171.74294923448832,168.0,172.0,175.0
339,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),18,175.55529037390613,171.0,176.0,179.0
759,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),54,171.54674457429047,168.0,172.0,175.0
297,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),171,169.29170090386197,165.0,170.0,173.0
255,1,786,84,61,44,0.1702,clIscA1/clCry4(LB +FAC),162,168.80715396578535,164.0,169.0,172.0
843,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),72,170.49418604651163,166.0,171.0,174.0
213,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),153,168.40474100087798,164.0,169.0,172.0
885,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),81,174.93422083007047,170.0,175.0,178.0
969,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),90,172.27088212334115,167.0,172.0,176.0
171,1,786,84,60,43,0.1702,clIscA1/clCry4(LB +FAC),144,166.40963855421683,163.0,167.0,169.0
87,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),126,169.59348914858097,165.0,170.0,174.0
927,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),9,172.48275862068965,168.0,173.0,176.0
675,1,786,84,60,44,0.1702,clIscA1/clCry4(LB +FAC),36,171.92680986475736,168.0,172.0,175.0
801,1,786,84,60,43,0.1702,clIscA1/clCry4(LB +FAC),63,172.78664620107443,168.0,173.0,176.0
