,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
4,656,381,61,40,0.1201,clIscA1/clCry4,63,205.22914911541702,198.0,205.0,211.0
4,795,375,59,39,0.1302,clIscA1/clCry4(LB +FAC),63,203.80653950953678,197.0,204.0,209.0
4,932,379,60,40,0.1202,clIscA1/clCry4,63,193.15959409594095,189.0,193.0,198.0
5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),63,195.06451612903226,186.0,196.0,202.0
5,511,483,66,43,0.1201,clIscA1/clCry4(LB +FAC),63,201.71014492753622,196.0,201.0,208.0
5,656,472,63,42,0.1101,clIscA1/clCry4,63,207.08305084745763,199.0,208.0,212.0
5,802,469,60,40,0.1202,clIscA1/clCry4(LB +FAC),63,199.53826086956522,193.0,199.0,204.0
5,942,473,59,38,0.1102,clIscA1/clCry4,63,189.70523415977962,183.0,190.0,194.0
6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),63,199.88771186440678,193.0,199.0,206.0
6,514,579,64,43,0.1101,clIscA1/clCry4(LB +FAC),63,200.29253731343283,192.0,199.0,208.0
6,655,572,61,40,0.1001,clIscA1/clCry4,63,199.38913234005258,191.0,199.0,206.0
6,788,574,60,41,0.1102,clIscA1/clCry4(LB +FAC),63,197.1656652360515,190.0,198.0,202.0
6,939,570,59,39,0.1002,clIscA1/clCry4,63,189.7871747211896,184.0,190.0,194.0
7,394,675,67,44,0.0702,clIscA1/clCry4(LB +FAC),63,198.76437189496096,191.0,198.0,205.0
7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),63,200.99484978540772,190.0,200.0,210.0
7,658,664,58,38,0.1003,clIscA1/clCry4,63,203.8759541984733,198.0,202.0,210.0
7,793,667,59,38,0.1002,clIscA1/clCry4(LB +FAC),63,201.68059424326833,195.0,202.0,207.0
7,940,670,56,37,0.1004,clIscA1/clCry4,63,195.40040858018386,189.0,196.0,200.0
8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),63,195.14180206794683,187.0,195.0,202.0
8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),63,187.54493742889647,180.0,187.0,196.0
8,690,757,48,34,0.0902,clIscA1/clCry4,63,179.3187414500684,172.0,180.0,186.0
8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),63,183.26639344262296,176.0,183.0,189.0
8,918,763,50,32,0.0903,clIscA1/clCry4,63,184.92422360248446,179.0,184.0,191.0
1,390,93,64,42,0.0901,clIscA1/clCry4,72,186.38076311605724,179.0,188.0,190.0
1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),72,176.44924812030075,172.0,177.0,180.0
1,657,87,51,35,0.1501,clIscA1/clCry4,72,159.7749445676275,154.0,161.0,163.0
1,794,85,50,35,0.1702,clIscA1/clCry4(LB +FAC),72,161.48629320619784,155.0,162.0,166.0
1,910,88,53,37,0.1502,clIscA1/clCry4,72,165.1598272138229,160.0,165.0,169.0
1,1037,85,51,34,0.0001,clIscA1,72,176.9856801909308,171.0,177.0,182.0
2,375,188,65,41,0.0701,clIscA1/clCry4,72,196.72778222578063,191.0,198.0,200.0
2,518,188,61,41,0.1501,clIscA1/clCry4(LB +FAC),72,197.77605512489234,192.0,199.0,202.0
2,640,187,60,40,0.1301,clIscA1/clCry4,72,185.96942446043167,181.0,186.0,190.0
2,796,180,56,38,0.1502,clIscA1/clCry4(LB +FAC),72,193.7509541984733,189.0,194.0,198.0
2,939,176,55,37,0.1302,clIscA1/clCry4,72,181.73055859802847,175.0,181.0,188.0
2,1047,183,55,35,0.0002,clIscA1,72,178.85839736553237,171.0,179.0,186.0
3,380,289,66,42,0.0801,clIscA1/clCry4,72,196.6425826287471,190.0,197.0,202.0
3,512,287,62,41,0.1401,clIscA1/clCry4(LB +FAC),72,205.79353233830847,199.0,207.0,211.0
3,652,295,60,43,0.1303,clIscA1/clCry4,72,190.0906757912746,185.0,190.0,194.0
3,792,279,58,39,0.1402,clIscA1/clCry4(LB +FAC),72,202.34380776340112,197.0,202.0,208.0
3,922,274,58,39,0.1304,clIscA1/clCry4,72,192.5914691943128,188.0,192.0,197.0
4,380,384,69,46,0.0702,clIscA1/clCry4,72,194.27435387673955,187.0,195.0,199.0
4,512,381,62,41,0.1301,clIscA1/clCry4(LB +FAC),72,195.70202429149796,190.0,195.0,201.0
4,656,381,61,40,0.1201,clIscA1/clCry4,72,205.2771186440678,198.0,204.0,211.0
4,795,375,59,39,0.1302,clIscA1/clCry4(LB +FAC),72,202.2164662349676,194.0,202.0,209.0
4,932,379,60,40,0.1202,clIscA1/clCry4,72,191.75194468452895,188.0,191.0,196.0
5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),72,194.12945454545454,184.0,194.0,201.0
5,511,483,66,43,0.1201,clIscA1/clCry4(LB +FAC),72,200.59279141104295,195.0,200.0,206.0
5,656,472,63,42,0.1101,clIscA1/clCry4,72,206.68170426065163,199.0,208.0,211.0
5,802,469,60,40,0.1202,clIscA1/clCry4(LB +FAC),72,197.69391304347826,191.0,198.0,202.0
5,942,472,59,39,0.1102,clIscA1/clCry4,72,188.19234360410832,182.0,189.0,192.0
6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),72,198.96347346657478,191.0,199.0,205.0
6,514,579,64,43,0.1101,clIscA1/clCry4(LB +FAC),72,200.58631415241058,193.0,199.0,207.0
6,655,572,61,39,0.1001,clIscA1/clCry4,72,197.09768637532133,191.0,197.0,202.0
6,789,574,59,41,0.1102,clIscA1/clCry4(LB +FAC),72,194.61134631668077,189.0,194.0,199.0
6,939,571,59,38,0.1002,clIscA1/clCry4,72,187.93315266486,182.0,188.0,192.0
7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),72,197.7640369580668,191.0,198.0,203.0
7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),72,201.29286926994908,191.0,200.0,210.0
7,659,664,57,38,0.1003,clIscA1/clCry4,72,202.72535885167463,196.0,202.0,209.0
7,793,667,59,38,0.1002,clIscA1/clCry4(LB +FAC),72,198.34990791896868,192.0,199.0,204.0
7,940,670,55,38,0.1004,clIscA1/clCry4,72,195.83916083916083,190.0,196.0,201.0
8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),72,194.80103168754607,184.0,194.0,202.0
8,552,761,54,35,0.0901,clIscA1/clCry4(LB +FAC),72,190.96119733924613,181.0,190.0,198.0
8,690,757,48,34,0.0902,clIscA1/clCry4,72,178.7184065934066,171.0,180.0,185.0
8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),72,181.94965986394558,172.0,181.0,190.0
8,917,763,51,32,0.0903,clIscA1/clCry4,72,185.01245330012452,179.0,185.0,190.0
1,390,93,64,42,0.0901,clIscA1/clCry4,81,188.18840579710144,182.0,188.0,193.0
1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),81,181.53676470588235,176.0,181.0,186.0
1,657,87,50,35,0.1501,clIscA1/clCry4,81,162.6240179573513,158.0,162.0,167.0
1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),81,165.8862343572241,159.0,167.0,170.0
1,910,88,53,37,0.1502,clIscA1/clCry4,81,169.61183550651955,165.0,169.0,174.0
1,1037,85,51,34,0.0001,clIscA1,81,178.1188725490196,173.0,178.0,182.0
2,376,188,64,41,0.0701,clIscA1/clCry4,81,199.95936981757876,195.0,200.0,205.0
2,518,188,61,41,0.1501,clIscA1/clCry4(LB +FAC),81,202.4450915141431,195.0,203.0,208.0
2,640,187,60,40,0.1301,clIscA1/clCry4,81,189.8846153846154,185.0,189.0,194.0
2,796,180,56,38,0.1502,clIscA1/clCry4(LB +FAC),81,197.43147208121826,194.0,197.0,201.0
2,939,176,55,37,0.1302,clIscA1/clCry4,81,186.64322120285422,180.0,187.0,191.0
2,1047,183,55,35,0.0002,clIscA1,81,180.9108138238573,174.0,181.0,186.0
3,380,289,66,42,0.0801,clIscA1/clCry4,81,200.7389620449264,194.0,200.0,206.0
3,512,287,62,41,0.1401,clIscA1/clCry4(LB +FAC),81,211.3996710526316,203.0,211.0,217.0
3,652,295,60,43,0.1303,clIscA1/clCry4,81,193.30820215410108,187.0,194.0,197.0
3,792,279,58,39,0.1402,clIscA1/clCry4(LB +FAC),81,207.27788279773156,200.0,207.0,213.0
3,922,274,58,39,0.1304,clIscA1/clCry4,81,195.74576271186442,189.0,197.0,200.0
4,381,384,68,46,0.0702,clIscA1/clCry4,81,197.75780189959295,189.0,197.0,204.0
4,512,381,62,41,0.1301,clIscA1/clCry4(LB +FAC),81,199.87448389760527,193.0,199.0,206.0
4,656,381,61,40,0.1201,clIscA1/clCry4,81,208.52839931153184,200.0,208.0,216.0
4,795,375,59,39,0.1302,clIscA1/clCry4(LB +FAC),81,207.08944543828264,199.0,207.0,214.0
4,932,379,60,40,0.1202,clIscA1/clCry4,81,196.5189003436426,191.0,197.0,200.0
5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),81,198.2905604719764,189.0,198.0,205.0
5,511,483,66,43,0.1201,clIscA1/clCry4(LB +FAC),81,205.32339791356185,198.0,205.0,212.0
5,656,472,63,42,0.1101,clIscA1/clCry4,81,210.6341263330599,203.0,210.0,217.0
5,802,469,60,40,0.1202,clIscA1/clCry4(LB +FAC),81,201.52828546562228,196.0,201.0,206.0
5,942,472,59,39,0.1102,clIscA1/clCry4,81,190.87121212121212,186.0,191.0,196.0
6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),81,202.5237449118046,195.0,203.0,208.0
6,514,579,64,43,0.1101,clIscA1/clCry4(LB +FAC),81,203.91958302308265,196.0,204.0,210.0
6,655,572,61,40,0.1001,clIscA1/clCry4,81,200.67011197243755,193.0,200.0,207.0
6,788,574,60,41,0.1102,clIscA1/clCry4(LB +FAC),81,198.61802575107296,194.0,198.0,203.0
6,939,571,59,38,0.1002,clIscA1/clCry4,81,190.90268767377202,186.0,190.0,196.0
7,394,674,67,45,0.0702,clIscA1/clCry4(LB +FAC),81,201.81380753138075,194.0,201.0,208.0
7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),81,205.17880794701986,194.0,205.0,215.0
7,658,664,58,38,0.1003,clIscA1/clCry4,81,207.6749285033365,200.0,207.0,214.0
7,793,667,59,38,0.1002,clIscA1/clCry4(LB +FAC),81,203.63272727272727,196.0,204.0,208.0
7,940,670,55,38,0.1004,clIscA1/clCry4,81,198.91675675675677,192.0,199.0,205.0
8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),81,197.54231052244296,187.0,197.0,205.0
8,552,761,54,35,0.0901,clIscA1/clCry4(LB +FAC),81,192.7846836847947,185.0,192.0,200.0
8,690,758,48,33,0.0902,clIscA1/clCry4,81,183.7696335078534,177.0,184.0,188.0
8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),81,186.69972826086956,179.0,186.0,193.0
8,917,763,51,32,0.0903,clIscA1/clCry4,81,188.1891891891892,181.0,188.0,193.0
1,390,93,64,42,0.0901,clIscA1/clCry4,9,195.53441608662027,189.0,195.0,200.0
1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),9,182.1917148362235,177.0,183.0,185.0
1,657,87,51,35,0.1501,clIscA1/clCry4,9,163.0916114790287,158.0,164.0,166.0
1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),9,164.02764423076923,158.0,165.0,168.0
1,910,88,53,37,0.1502,clIscA1/clCry4,9,171.82295081967214,167.0,172.0,175.0
1,1037,85,51,34,0.0001,clIscA1,9,186.65591397849462,182.0,187.0,191.0
2,375,188,65,41,0.0701,clIscA1/clCry4,9,207.85134037367993,202.0,209.0,211.0
2,518,188,61,41,0.1501,clIscA1/clCry4(LB +FAC),9,202.3179091688089,196.0,202.0,208.0
2,640,187,59,40,0.1301,clIscA1/clCry4,9,196.02079566003616,192.0,196.0,200.0
2,796,180,56,38,0.1502,clIscA1/clCry4(LB +FAC),9,199.16975609756096,193.0,201.0,202.0
2,939,176,55,37,0.1302,clIscA1/clCry4,9,193.15368639667705,187.0,193.0,198.0
2,1047,183,55,35,0.0002,clIscA1,9,187.87238723872386,181.0,188.0,193.0
3,380,289,66,42,0.0801,clIscA1/clCry4,9,205.60909791827294,198.0,206.0,211.0
3,512,287,62,41,0.1401,clIscA1/clCry4(LB +FAC),9,211.66444629475438,204.0,211.0,217.0
3,652,295,60,43,0.1303,clIscA1/clCry4,9,198.0534539473684,192.0,199.0,202.0
3,792,279,58,39,0.1402,clIscA1/clCry4(LB +FAC),9,207.75813953488372,200.0,208.0,213.0
3,922,274,58,39,0.1304,clIscA1/clCry4,9,200.02593659942363,194.0,201.0,204.0
4,380,384,70,46,0.0702,clIscA1/clCry4,9,204.09931506849315,197.0,204.0,210.0
4,512,381,62,41,0.1301,clIscA1/clCry4(LB +FAC),9,210.6749792186201,205.0,210.0,216.0
4,656,381,61,40,0.1201,clIscA1/clCry4,9,211.5758620689655,204.0,211.0,218.0
4,795,375,59,39,0.1302,clIscA1/clCry4(LB +FAC),9,208.3180568285976,202.0,209.0,214.0
4,932,379,60,40,0.1202,clIscA1/clCry4,9,199.71491228070175,195.0,200.0,202.0
5,385,487,68,44,0.0701,clIscA1/clCry4(LB +FAC),9,202.3648068669528,193.0,202.0,209.0
5,511,483,66,43,0.1201,clIscA1/clCry4(LB +FAC),9,208.2597891566265,203.0,208.0,214.0
5,656,472,63,42,0.1101,clIscA1/clCry4,9,215.8916055419723,208.0,217.0,221.0
5,802,470,60,39,0.1202,clIscA1/clCry4(LB +FAC),9,205.61485319516407,200.0,205.0,210.0
5,942,472,59,39,0.1102,clIscA1/clCry4,9,197.82588878760257,192.0,198.0,202.0
6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),9,207.20068728522338,200.0,207.0,212.0
6,514,579,64,43,0.1101,clIscA1/clCry4(LB +FAC),9,207.43237250554324,201.0,207.0,213.0
6,655,572,61,40,0.1001,clIscA1/clCry4,9,208.14335360556038,201.0,208.0,215.0
6,788,574,60,41,0.1102,clIscA1/clCry4(LB +FAC),9,202.97306397306397,199.0,202.0,207.0
6,939,570,59,39,0.1002,clIscA1/clCry4,9,199.92100371747213,194.0,201.0,204.0
7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),9,205.59122562674094,198.0,206.0,211.0
7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),9,205.95017182130584,197.0,206.0,215.0
7,659,664,57,38,0.1003,clIscA1/clCry4,9,205.9069069069069,201.0,205.0,212.0
7,793,667,59,38,0.1002,clIscA1/clCry4(LB +FAC),9,205.90823970037454,200.0,206.0,212.0
7,940,670,55,37,0.1004,clIscA1/clCry4,9,200.88663967611336,194.0,201.0,206.0
8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),9,202.11615785554727,191.0,202.0,210.0
8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),9,191.88542825361512,182.0,191.0,200.0
8,690,757,48,34,0.0902,clIscA1/clCry4,9,185.04062909567497,176.0,185.0,191.0
8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),9,185.15961800818553,176.0,184.0,192.0
8,917,763,51,32,0.0903,clIscA1/clCry4,9,193.8234552332913,187.0,193.0,200.0
1,390,93,64,42,0.0901,clIscA1/clCry4,90,187.505162827641,181.0,187.0,193.0
1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),90,180.1339534883721,176.0,180.0,184.0
1,657,87,51,35,0.1501,clIscA1/clCry4,90,161.14352941176472,156.0,161.0,166.0
1,794,85,50,36,0.1702,clIscA1/clCry4(LB +FAC),90,164.15264423076923,158.0,164.0,169.0
1,910,88,53,37,0.1502,clIscA1/clCry4,90,167.38508682328907,163.0,168.0,170.0
1,1037,85,51,34,0.0001,clIscA1,90,179.06196840826246,174.0,179.0,183.0
2,375,188,65,41,0.0701,clIscA1/clCry4,90,199.63511326860842,195.0,199.0,204.0
2,518,188,62,41,0.1501,clIscA1/clCry4(LB +FAC),90,201.34341782502045,195.0,201.0,207.0
2,640,187,60,40,0.1301,clIscA1/clCry4,90,186.40992167101828,181.0,186.0,190.0
2,796,180,56,38,0.1502,clIscA1/clCry4(LB +FAC),90,196.69073170731707,191.0,197.0,200.0
2,939,177,55,36,0.1302,clIscA1/clCry4,90,184.05125523012552,177.0,186.0,188.0
2,1048,183,54,35,0.0002,clIscA1,90,180.50597176981543,172.0,180.0,186.0
3,380,289,66,42,0.0801,clIscA1/clCry4,90,199.4064039408867,192.0,199.0,206.0
3,512,287,62,41,0.1401,clIscA1/clCry4(LB +FAC),90,209.95623987034037,203.0,210.0,215.0
3,652,295,60,43,0.1303,clIscA1/clCry4,90,191.86189683860232,186.0,192.0,197.0
3,792,279,58,39,0.1402,clIscA1/clCry4(LB +FAC),90,205.92678405931417,199.0,206.0,211.0
3,922,274,58,39,0.1304,clIscA1/clCry4,90,194.77756097560976,188.0,196.0,200.0
4,380,384,69,46,0.0702,clIscA1/clCry4,90,197.1199478487614,190.0,197.0,203.0
4,512,381,62,41,0.1301,clIscA1/clCry4(LB +FAC),90,196.67124394184168,189.0,197.0,203.0
4,656,381,61,40,0.1201,clIscA1/clCry4,90,207.5132365499573,200.0,207.0,214.0
4,795,375,59,39,0.1302,clIscA1/clCry4(LB +FAC),90,205.22714420358153,199.0,205.0,211.0
4,932,379,60,40,0.1202,clIscA1/clCry4,90,195.09894921190894,189.0,196.0,198.0
5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),90,196.269654665687,187.0,197.0,203.0
5,511,483,66,43,0.1201,clIscA1/clCry4(LB +FAC),90,202.55506607929516,196.0,202.0,207.0
5,656,472,63,42,0.1101,clIscA1/clCry4,90,209.23192019950125,202.0,209.0,215.0
5,802,469,60,40,0.1202,clIscA1/clCry4(LB +FAC),90,199.9108734402852,195.0,199.0,205.0
5,942,472,59,39,0.1102,clIscA1/clCry4,90,189.96978557504875,186.0,190.0,195.0
6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),90,201.21793103448275,195.0,200.0,207.0
6,514,579,64,43,0.1101,clIscA1/clCry4(LB +FAC),90,202.19376391982183,195.0,201.0,208.0
6,655,572,61,40,0.1001,clIscA1/clCry4,90,198.61724137931034,192.0,198.0,204.0
6,789,574,59,41,0.1102,clIscA1/clCry4(LB +FAC),90,197.59724612736662,193.0,197.0,202.0
6,939,571,59,38,0.1002,clIscA1/clCry4,90,189.9259962049336,186.0,190.0,194.0
7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),90,199.06997084548104,192.0,199.0,206.0
7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),90,205.05145228215767,196.0,205.0,213.0
7,659,664,57,38,0.1003,clIscA1/clCry4,90,205.30984555984557,198.0,205.0,212.0
7,793,667,59,38,0.1002,clIscA1/clCry4(LB +FAC),90,201.68516833484986,194.0,202.0,207.0
7,940,670,56,38,0.1004,clIscA1/clCry4,90,199.66381156316916,193.0,200.0,205.0
8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),90,196.51049963794352,186.0,197.0,205.0
8,552,760,54,35,0.0901,clIscA1/clCry4(LB +FAC),90,192.44764957264957,185.0,191.0,200.0
8,690,757,48,34,0.0902,clIscA1/clCry4,90,181.86215864759427,175.0,182.0,187.0
8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),90,182.77838577291382,173.0,183.0,190.0
8,917,763,51,32,0.0903,clIscA1/clCry4,90,186.03990024937656,179.0,186.0,191.0
1,390,93,64,42,0.0901,clIscA1/clCry4,99,182.47250996015936,176.0,183.0,187.0
1,512,90,56,40,0.1701,clIscA1/clCry4(LB +FAC),99,177.93820224719101,173.0,178.0,181.0
1,657,86,51,36,0.1501,clIscA1/clCry4,99,160.90975609756097,155.0,161.0,167.0
1,795,85,49,36,0.1702,clIscA1/clCry4(LB +FAC),99,162.96226415094338,156.0,163.0,168.0
1,910,88,53,37,0.1502,clIscA1/clCry4,99,166.59316427783904,162.0,168.0,169.0
1,1037,85,51,34,0.0001,clIscA1,99,174.8032581453634,169.0,176.0,180.0
2,376,188,64,41,0.0701,clIscA1/clCry4,99,193.83573717948718,187.0,194.0,198.0
2,518,188,61,41,0.1501,clIscA1/clCry4(LB +FAC),99,197.47894302229562,190.0,197.0,203.0
2,640,187,60,40,0.1301,clIscA1/clCry4,99,185.0920716112532,180.0,185.0,188.0
2,796,180,56,38,0.1502,clIscA1/clCry4(LB +FAC),99,194.72093023255815,189.0,196.0,198.0
2,939,176,55,37,0.1302,clIscA1/clCry4,99,182.0325534079349,176.0,182.0,187.0
2,1048,183,54,35,0.0002,clIscA1,99,176.59845132743362,170.0,177.0,181.0
3,380,289,66,42,0.0801,clIscA1/clCry4,99,194.48187311178248,186.0,195.0,200.0
3,512,287,62,41,0.1401,clIscA1/clCry4(LB +FAC),99,207.80509868421052,200.0,207.0,213.0
3,652,295,60,43,0.1303,clIscA1/clCry4,99,188.651893634166,183.0,188.0,194.0
3,792,279,58,39,0.1402,clIscA1/clCry4(LB +FAC),99,203.55607476635515,196.0,204.0,209.0
3,922,274,58,39,0.1304,clIscA1/clCry4,99,190.9078947368421,186.0,190.0,196.0
4,381,384,68,46,0.0702,clIscA1/clCry4,99,191.91552956465236,184.0,192.0,197.0
4,512,381,62,41,0.1301,clIscA1/clCry4(LB +FAC),99,193.7888,187.0,193.0,199.0
4,656,381,61,40,0.1201,clIscA1/clCry4,99,205.04927782497876,197.0,205.0,212.0
4,795,375,59,39,0.1302,clIscA1/clCry4(LB +FAC),99,203.99820948970458,196.0,204.0,210.0
4,932,379,60,40,0.1202,clIscA1/clCry4,99,191.6822033898305,186.0,191.0,197.0
5,386,487,67,44,0.0701,clIscA1/clCry4(LB +FAC),99,192.85797101449276,184.0,193.0,199.0
5,511,483,66,43,0.1201,clIscA1/clCry4(LB +FAC),99,200.86032689450224,195.0,200.0,207.0
5,656,472,63,42,0.1101,clIscA1/clCry4,99,205.125,197.0,206.0,211.0
5,802,469,60,40,0.1202,clIscA1/clCry4(LB +FAC),99,197.24846356453028,191.0,197.0,202.0
5,942,473,59,38,0.1102,clIscA1/clCry4,99,186.02159624413144,180.0,187.0,190.0
6,381,575,69,44,0.0601,clIscA1/clCry4(LB +FAC),99,197.27709190672152,188.0,197.0,204.0
6,514,579,64,43,0.1101,clIscA1/clCry4(LB +FAC),99,198.53257575757576,190.0,198.0,207.0
6,655,572,61,39,0.1001,clIscA1/clCry4,99,196.17899159663867,188.0,196.0,203.0
6,788,574,60,41,0.1102,clIscA1/clCry4(LB +FAC),99,195.01470588235293,188.0,196.0,199.0
6,939,571,59,38,0.1002,clIscA1/clCry4,99,185.49367088607596,180.0,186.0,189.0
7,394,675,68,44,0.0702,clIscA1/clCry4(LB +FAC),99,197.01150251617543,189.0,197.0,203.0
7,538,669,62,40,0.1001,clIscA1/clCry4(LB +FAC),99,200.02677824267784,189.0,198.0,210.0
7,659,664,57,38,0.1003,clIscA1/clCry4,99,204.4093567251462,197.0,205.0,210.0
7,793,667,59,38,0.1002,clIscA1/clCry4(LB +FAC),99,200.96622889305817,194.0,201.0,207.0
7,940,670,55,37,0.1004,clIscA1/clCry4,99,193.96862348178138,187.0,194.0,199.0
8,418,767,67,42,0.0602,clIscA1/clCry4(LB +FAC),99,191.95007342143907,183.0,192.0,198.0
8,552,761,54,34,0.0901,clIscA1/clCry4(LB +FAC),99,187.74835164835164,179.0,187.0,196.0
8,690,758,48,33,0.0902,clIscA1/clCry4,99,180.31136044880785,174.0,181.0,186.0
8,793,757,47,32,0.0902,clIscA1/clCry4(LB +FAC),99,185.11246612466124,179.0,186.0,190.0
8,917,763,51,32,0.0903,clIscA1/clCry4,99,182.98406862745097,177.0,183.0,187.0
