,x,y,w,h,protein,protein_type,TE,avg_gray,25_gray,50_gray,75_gray
7,508,687,62,45,3.55,clIscA1,216,199.3107476635514,192.0,200.0,204.0
7,632,685,58,44,8.27,clIscA1,216,201.41465445462114,194.0,202.0,206.0
7,764,681,60,45,4.46,clIscA1,216,205.47710241465447,200.0,205.0,210.0
7,905,682,65,47,0.26,clIscA1,216,202.6594827586207,193.0,203.0,209.0
7,1019,692,67,48,1.13,clIscA1,216,177.356146179402,171.0,178.0,182.0
8,418,802,59,41,0.0002,clIscA1,216,189.54409171075838,183.0,191.0,193.0
8,533,787,52,38,1.92,clIscA1,216,199.78131868131868,192.0,200.0,205.0
8,652,778,48,37,1.12,clIscA1,216,202.00233372228703,193.0,203.0,207.0
8,764,782,47,38,3.19,clIscA1,216,207.20377358490566,200.0,207.0,214.0
8,879,784,55,39,1.74,clIscA1,216,221.65015166835187,212.0,222.0,230.0
8,989,802,63,43,0.9,clIscA1,216,184.5355233002292,175.0,183.0,192.0
1,369,46,66,49,1.74,clIscA1,225,171.80786026200875,170.0,172.0,173.0
1,504,48,66,50,0.53,clIscA1,225,182.38652256834075,180.0,182.0,185.0
1,636,56,63,50,1.24,clIscA1,225,182.91932335718934,180.0,182.0,186.0
1,763,57,65,51,3.48,clIscA1,225,191.29753761969903,185.0,193.0,193.0
1,896,52,69,54,0.75,clIscA1,225,176.32891100055278,169.0,175.0,182.0
1,1026,44,74,54,1.1,clIscA1,225,193.76104310803618,190.0,193.0,197.0
2,364,154,64,46,1.45,clIscA1,225,181.1705263157895,176.0,182.0,183.0
2,492,159,67,49,7.0,clIscA1,225,185.18792866941016,181.0,185.0,192.0
2,631,161,70,51,3.05,clIscA1,225,199.25665859564165,193.0,200.0,204.0
2,761,162,68,52,3.29,clIscA1,225,196.53712699514227,192.0,197.0,204.0
2,902,157,71,54,0.9,clIscA1,225,188.00113314447592,181.0,188.0,193.0
2,1032,155,73,53,2.1,clIscA1,225,202.54448017148982,195.0,203.0,207.0
3,360,266,64,46,0.62,clIscA1,225,191.9170305676856,186.0,193.0,194.0
3,491,267,67,50,3.14,clIscA1,225,187.41777509068925,181.0,186.0,193.0
3,631,263,68,51,2.68,clIscA1,225,194.11340206185568,192.0,193.0,197.0
3,773,261,71,52,0.2,clIscA1,225,193.6601941747573,186.0,193.0,199.0
3,901,257,72,52,0.71,clIscA1,225,188.60273224043715,181.0,189.0,194.0
3,1037,263,73,52,4.0,clIscA1,225,189.914113785558,182.0,191.0,195.0
4,361,372,64,46,0.57,clIscA1,225,185.52199850857568,180.0,185.0,192.0
4,495,371,68,49,1.78,clIscA1,225,188.84940554821665,181.0,188.0,194.0
4,619,369,69,50,1.74,clIscA1,225,189.93882646691637,182.0,190.0,194.0
4,772,372,71,51,4.46,clIscA1,225,197.1781838949172,188.0,196.0,204.0
4,904,366,72,52,0.66,clIscA1,225,196.11071640023684,192.0,196.0,202.0
4,1036,371,70,50,3.48,clIscA1,225,185.95483359746433,181.0,188.0,193.0
5,361,476,65,46,0.44,clIscA1,225,191.23114525139664,184.0,192.0,195.0
5,495,478,66,48,2.87,clIscA1,225,191.95520421607378,184.0,192.0,197.0
5,630,478,66,49,0.89,clIscA1,225,187.43314139475368,181.0,186.0,193.0
5,770,476,68,49,3.25,clIscA1,225,192.13459196102315,185.0,193.0,196.0
5,915,472,71,51,0.4,clIscA1,225,190.93161893629457,182.0,193.0,196.0
5,1036,477,70,51,2.0,clIscA1,225,182.2860506180106,175.0,182.0,187.0
6,361,583,65,47,0.33,clIscA1,225,185.75089221984297,180.0,185.0,193.0
6,487,579,66,48,1.62,clIscA1,225,196.64256480218282,192.0,195.0,204.0
6,634,577,66,48,7.18,clIscA1,225,202.93356401384082,194.0,204.0,208.0
6,767,580,65,48,5.43,clIscA1,225,214.97515110812625,209.0,214.0,221.0
6,904,582,70,50,0.2,clIscA1,225,191.96020466173962,185.0,192.0,197.0
6,1036,581,70,49,1.43,clIscA1,225,185.9258517034068,181.0,186.0,192.0
7,381,690,64,45,0.0001,clIscA1,225,184.83511450381678,181.0,184.0,191.0
7,508,687,62,44,3.55,clIscA1,225,195.4828375286041,188.0,194.0,203.0
7,632,685,58,44,8.27,clIscA1,225,198.36757215619696,192.0,199.0,204.0
7,764,681,60,45,4.46,clIscA1,225,203.3579121789561,196.0,204.0,207.0
7,905,682,65,47,0.26,clIscA1,225,199.57721872816214,192.0,200.0,205.0
7,1019,692,67,48,1.13,clIscA1,225,171.26345431789738,165.0,172.0,175.0
8,418,802,59,42,0.0002,clIscA1,225,185.45195729537366,178.0,185.0,193.0
8,533,787,51,38,1.92,clIscA1,225,195.84935897435898,186.0,195.0,204.0
8,652,778,48,37,1.12,clIscA1,225,198.16589327146173,190.0,197.0,205.0
8,764,782,47,38,3.19,clIscA1,225,205.42874109263659,198.0,205.0,210.0
8,879,784,55,39,1.74,clIscA1,225,218.63582677165354,210.0,218.0,225.0
8,989,802,63,43,0.9,clIscA1,225,183.2420480993018,175.0,183.0,189.0
1,369,46,67,49,1.74,clIscA1,27,178.51834556370915,174.0,179.0,181.0
1,504,48,66,50,0.53,clIscA1,27,185.7822695035461,182.0,187.0,187.0
1,636,56,64,50,1.24,clIscA1,27,185.88888888888889,181.0,187.0,188.0
1,763,57,65,51,3.48,clIscA1,27,185.59851551956814,181.0,187.0,188.0
1,896,52,69,54,0.75,clIscA1,27,179.30040206777713,171.0,179.0,186.0
1,1026,44,74,54,1.1,clIscA1,27,178.18971722365038,174.0,179.0,180.0
2,364,153,65,47,1.45,clIscA1,27,188.22515635858235,185.0,188.0,191.0
2,491,158,68,50,7.0,clIscA1,27,199.9449715370019,194.0,201.0,205.0
2,631,161,70,51,3.05,clIscA1,27,195.59745222929936,190.0,196.0,201.0
2,761,162,68,52,3.29,clIscA1,27,197.05971014492755,193.0,196.0,202.0
2,902,157,71,54,0.9,clIscA1,27,188.15002820078962,182.0,188.0,193.0
2,1032,155,73,53,2.1,clIscA1,27,193.75083798882682,188.0,194.0,199.0
3,360,266,64,47,0.62,clIscA1,27,191.1216702663787,187.0,192.0,194.0
3,491,267,68,51,3.14,clIscA1,27,195.4151515151515,189.0,194.0,200.0
3,631,263,68,51,2.68,clIscA1,27,195.02914931588342,192.0,194.0,198.0
3,773,261,71,52,0.2,clIscA1,27,191.71557562076748,187.0,191.0,195.0
3,901,257,72,52,0.71,clIscA1,27,189.84846796657382,183.0,189.0,194.0
3,1037,263,72,52,4.0,clIscA1,27,190.50478334271244,185.0,191.0,195.0
4,361,372,64,46,0.57,clIscA1,27,188.59420289855072,184.0,188.0,193.0
4,495,371,68,49,1.78,clIscA1,27,194.31475409836065,188.0,194.0,199.0
4,619,369,69,50,1.74,clIscA1,27,190.24954351795495,186.0,190.0,194.0
4,771,372,72,51,4.46,clIscA1,27,200.95963615690732,193.0,201.0,208.0
4,904,366,72,52,0.66,clIscA1,27,195.4338866628506,189.0,195.0,200.0
4,1036,371,70,50,3.48,clIscA1,27,189.246735395189,185.0,190.0,194.0
5,361,476,65,46,0.44,clIscA1,27,190.95027624309392,186.0,191.0,194.0
5,494,478,67,48,2.87,clIscA1,27,196.78116710875332,191.0,196.0,202.0
5,630,478,66,49,0.89,clIscA1,27,190.53585397653194,186.0,190.0,195.0
5,770,476,68,50,3.25,clIscA1,27,196.7708913649025,193.0,197.0,201.0
5,915,472,71,51,0.4,clIscA1,27,190.40140023337221,184.0,190.0,195.0
5,1036,477,70,51,2.0,clIscA1,27,185.16606280193236,179.0,186.0,190.0
6,361,583,65,47,0.33,clIscA1,27,185.18709677419355,179.0,187.0,189.0
6,487,579,66,48,1.62,clIscA1,27,199.09417344173443,193.0,199.0,205.0
6,634,577,66,48,7.18,clIscA1,27,212.6867469879518,208.0,211.0,218.0
6,767,580,65,48,5.43,clIscA1,27,208.61422708618332,202.0,209.0,213.0
6,904,582,70,50,0.2,clIscA1,27,189.70605700712588,185.0,190.0,194.0
6,1036,581,70,49,1.43,clIscA1,27,189.18046048537647,186.0,189.0,193.0
7,381,690,64,45,0.0001,clIscA1,27,183.89354151880767,179.0,184.0,188.0
7,508,687,62,45,3.55,clIscA1,27,202.21607278241092,195.0,202.0,209.0
7,632,684,59,45,8.27,clIscA1,27,212.32792207792207,206.0,212.0,218.0
7,764,681,60,45,4.46,clIscA1,27,205.86006289308176,201.0,205.0,210.0
7,905,682,65,47,0.26,clIscA1,27,196.6683133380381,190.0,195.0,202.0
7,1018,692,68,48,1.13,clIscA1,27,177.94930291508237,172.0,179.0,182.0
8,418,802,59,42,0.0002,clIscA1,27,184.30337078651687,177.0,186.0,189.0
8,533,787,52,38,1.92,clIscA1,27,193.40776699029126,185.0,193.0,200.0
8,652,778,48,37,1.12,clIscA1,27,195.61334867663982,187.0,195.0,201.0
8,764,782,47,38,3.19,clIscA1,27,191.87878787878788,186.0,191.0,197.0
8,880,784,54,39,1.74,clIscA1,27,198.1949069539667,189.0,197.0,205.0
8,989,802,63,43,0.9,clIscA1,27,184.5098784194529,176.0,185.0,190.0
1,369,46,67,49,1.74,clIscA1,36,186.2719298245614,182.0,186.0,190.0
1,504,48,66,50,0.53,clIscA1,36,190.46922110552765,186.0,192.0,193.0
1,636,56,64,50,1.24,clIscA1,36,191.56584362139918,187.0,192.0,194.0
1,763,57,65,51,3.48,clIscA1,36,190.58032128514057,186.0,192.0,193.0
1,896,52,69,54,0.75,clIscA1,36,184.19800332778703,177.0,184.0,192.0
1,1026,44,74,54,1.1,clIscA1,36,184.48738170347002,181.0,184.0,187.0
2,364,153,65,47,1.45,clIscA1,36,195.76990553306342,191.0,196.0,199.0
2,491,158,68,50,7.0,clIscA1,36,204.72623574144487,200.0,205.0,209.0
2,631,161,70,51,3.05,clIscA1,36,201.575625,195.0,202.0,207.0
2,761,162,68,52,3.29,clIscA1,36,200.5,194.0,200.0,205.0
2,902,157,71,54,0.9,clIscA1,36,193.26686390532544,185.0,193.0,198.0
2,1032,155,73,53,2.1,clIscA1,36,200.62347472399767,194.0,200.0,206.0
3,360,266,64,47,0.62,clIscA1,36,198.5475364330326,193.0,200.0,201.0
3,491,267,68,51,3.14,clIscA1,36,200.23853211009174,194.0,200.0,205.0
3,631,263,68,51,2.68,clIscA1,36,200.05710814094775,195.0,200.0,203.0
3,774,261,69,52,0.2,clIscA1,36,194.93681792073522,189.0,194.0,200.0
3,901,257,71,52,0.71,clIscA1,36,195.66382252559728,187.0,195.0,201.0
3,1037,263,72,52,4.0,clIscA1,36,197.1430912069907,191.0,198.0,202.0
4,361,372,64,46,0.57,clIscA1,36,194.87641242937852,191.0,194.0,199.0
4,495,371,68,49,1.78,clIscA1,36,199.50099140779906,193.0,200.0,205.0
4,619,369,69,50,1.74,clIscA1,36,194.558024691358,189.0,194.0,199.0
4,771,372,72,51,4.46,clIscA1,36,205.08432371250709,198.0,205.0,211.0
4,904,366,72,52,0.66,clIscA1,36,201.09324399776662,194.0,201.0,206.0
4,1036,371,70,50,3.48,clIscA1,36,196.43337484433374,190.0,198.0,200.0
5,361,476,65,46,0.44,clIscA1,36,197.05241379310345,192.0,197.0,201.0
5,494,478,67,48,2.87,clIscA1,36,200.9495856353591,194.0,200.0,206.0
5,630,478,66,49,0.89,clIscA1,36,194.72329130723293,187.0,194.0,200.0
5,769,476,69,50,3.25,clIscA1,36,200.9214108910891,196.0,200.0,205.0
5,915,472,71,51,0.4,clIscA1,36,195.4484412470024,189.0,195.0,201.0
5,1036,477,70,51,2.0,clIscA1,36,192.0888758092996,185.0,192.0,198.0
6,361,583,65,47,0.33,clIscA1,36,191.53984753984753,185.0,192.0,196.0
6,487,579,66,48,1.62,clIscA1,36,203.22632944228275,197.0,202.0,208.0
6,634,577,66,48,7.18,clIscA1,36,216.59933333333333,209.0,216.0,222.0
6,767,580,65,48,5.43,clIscA1,36,213.22371967654988,208.0,214.0,218.0
6,904,582,70,50,0.2,clIscA1,36,195.38150965476888,190.0,195.0,200.0
6,1036,581,70,49,1.43,clIscA1,36,198.0084899939357,192.0,199.0,202.0
7,381,690,64,45,0.0001,clIscA1,36,190.86862334032145,186.0,192.0,193.0
7,508,687,62,45,3.55,clIscA1,36,205.85659213569775,200.0,206.0,210.0
7,632,684,59,45,8.27,clIscA1,36,216.53536184210526,210.0,216.0,222.0
7,764,681,60,45,4.46,clIscA1,36,212.46565495207668,208.0,213.0,217.0
7,905,682,65,47,0.26,clIscA1,36,202.55034013605442,196.0,201.0,208.0
7,1018,692,68,48,1.13,clIscA1,36,184.34165571616293,178.0,184.0,190.0
8,418,802,59,42,0.0002,clIscA1,36,190.9072340425532,183.0,192.0,197.0
8,533,787,52,38,1.92,clIscA1,36,202.91574279379157,195.0,203.0,209.0
8,652,778,48,37,1.12,clIscA1,36,207.6826137689615,199.0,208.0,214.0
8,764,782,47,38,3.19,clIscA1,36,205.1517747858017,198.0,206.0,211.0
8,880,784,54,39,1.74,clIscA1,36,208.90738916256157,199.0,209.0,216.0
8,989,802,63,43,0.9,clIscA1,36,190.10534591194968,181.0,191.0,196.0
1,369,46,67,49,1.74,clIscA1,45,178.5100942126514,176.0,179.0,181.0
1,504,48,66,50,0.53,clIscA1,45,184.6255591054313,182.0,184.0,187.0
1,636,56,64,50,1.24,clIscA1,45,184.4954248366013,182.0,184.0,187.0
1,762,57,66,51,3.48,clIscA1,45,188.92830423940148,184.0,189.0,192.0
1,895,52,70,54,0.75,clIscA1,45,180.28366445916114,173.0,180.0,186.0
1,1026,44,74,54,1.1,clIscA1,45,179.36637931034483,176.0,180.0,184.0
2,364,153,65,47,1.45,clIscA1,45,187.28335625859697,183.0,187.0,191.0
2,491,158,68,50,7.0,clIscA1,45,198.85132634176435,193.0,199.0,203.0
2,631,161,70,51,3.05,clIscA1,45,196.78545673076923,191.0,197.0,201.0
2,760,162,70,52,3.29,clIscA1,45,198.6769138034961,192.0,200.0,203.0
2,902,157,71,54,0.9,clIscA1,45,189.1412235563179,184.0,190.0,193.0
2,1032,155,73,53,2.1,clIscA1,45,195.49859154929578,190.0,195.0,200.0
3,360,266,64,47,0.62,clIscA1,45,191.6211901306241,186.0,192.0,195.0
3,491,267,68,51,3.14,clIscA1,45,194.75045648204505,189.0,194.0,200.0
3,631,263,68,51,2.68,clIscA1,45,195.47497020262216,192.0,195.0,200.0
3,773,261,71,52,0.2,clIscA1,45,192.8545994065282,186.0,192.0,197.0
3,901,257,71,52,0.71,clIscA1,45,189.9208309938237,183.0,191.0,196.0
3,1037,263,73,52,4.0,clIscA1,45,190.8218714768884,184.0,192.0,196.0
4,361,372,64,46,0.57,clIscA1,45,188.73226703755216,183.0,189.0,192.0
4,495,371,68,49,1.78,clIscA1,45,193.79262960649595,187.0,193.0,199.0
4,619,369,69,50,1.74,clIscA1,45,191.84857849196538,186.0,192.0,196.0
4,771,372,72,51,4.46,clIscA1,45,201.25437112239143,194.0,201.0,208.0
4,904,366,72,52,0.66,clIscA1,45,195.920814479638,190.0,196.0,200.0
4,1036,371,70,50,3.48,clIscA1,45,190.03963963963963,184.0,192.0,193.0
5,361,476,65,46,0.44,clIscA1,45,190.56666666666666,185.0,191.0,194.0
5,494,478,67,49,2.87,clIscA1,45,196.0976236351959,191.0,195.0,201.0
5,630,478,66,49,0.89,clIscA1,45,191.53485254691688,185.0,192.0,196.0
5,769,476,69,50,3.25,clIscA1,45,197.6579783852511,192.0,199.0,201.0
5,915,472,71,51,0.4,clIscA1,45,190.85525560022975,184.0,192.0,196.0
5,1036,477,70,51,2.0,clIscA1,45,185.61959654178673,179.0,184.0,191.0
6,361,583,65,47,0.33,clIscA1,45,184.62164073550213,179.0,184.0,190.0
6,487,579,66,48,1.62,clIscA1,45,198.77517241379311,193.0,199.0,205.0
6,634,577,66,48,7.18,clIscA1,45,213.28610354223434,208.0,213.0,218.0
6,767,580,65,48,5.43,clIscA1,45,209.2356948228883,203.0,208.0,214.0
6,904,582,70,50,0.2,clIscA1,45,190.3030303030303,184.0,190.0,195.0
6,1036,581,70,49,1.43,clIscA1,45,189.41383570105003,184.0,190.0,193.0
7,381,690,64,45,0.0001,clIscA1,45,183.4508547008547,179.0,184.0,186.0
7,508,687,62,45,3.55,clIscA1,45,201.65803921568627,194.0,200.0,208.0
7,632,684,59,45,8.27,clIscA1,45,213.27804487179486,206.0,213.0,218.0
7,764,681,60,45,4.46,clIscA1,45,205.24939271255062,200.0,205.0,210.0
7,905,682,65,47,0.26,clIscA1,45,196.58726899383984,191.0,196.0,202.0
7,1018,692,68,48,1.13,clIscA1,45,178.24074074074073,172.0,179.0,183.0
8,418,802,59,41,0.0002,clIscA1,45,183.85845588235293,177.0,184.0,191.0
8,533,787,52,38,1.92,clIscA1,45,196.6170921198668,189.0,197.0,202.0
8,652,778,48,37,1.12,clIscA1,45,199.65717674970344,191.0,200.0,206.0
8,764,782,47,38,3.19,clIscA1,45,195.46335697399527,189.0,195.0,200.0
8,880,784,54,39,1.74,clIscA1,45,199.3645598194131,192.0,200.0,207.0
8,989,802,63,43,0.9,clIscA1,45,183.03225806451613,175.0,184.0,190.0
1,369,46,67,49,1.74,clIscA1,54,182.85029546946816,179.0,182.0,186.0
1,504,48,66,50,0.53,clIscA1,54,190.37531172069825,187.0,190.0,193.0
1,636,56,64,50,1.24,clIscA1,54,191.76755282890252,187.0,191.0,197.0
1,763,57,65,51,3.48,clIscA1,54,192.11776447105788,187.0,192.0,196.0
1,896,52,69,54,0.75,clIscA1,54,184.96574957888828,178.0,183.0,191.0
1,1026,44,74,54,1.1,clIscA1,54,187.86111111111111,183.0,189.0,190.0
2,364,153,65,47,1.45,clIscA1,54,192.17403915881073,189.0,192.0,196.0
2,491,158,68,50,7.0,clIscA1,54,205.2488716956802,199.0,206.0,210.0
2,631,161,70,51,3.05,clIscA1,54,203.5635838150289,197.0,204.0,208.0
2,761,162,69,52,3.29,clIscA1,54,202.70340450086556,199.0,202.0,207.0
2,902,157,71,54,0.9,clIscA1,54,194.47652838427948,189.0,194.0,199.0
2,1032,155,73,52,2.1,clIscA1,54,203.8280664167113,197.0,204.0,208.0
3,360,266,64,47,0.62,clIscA1,54,198.35298245614035,192.0,199.0,201.0
3,491,267,68,51,3.14,clIscA1,54,200.94536525475752,195.0,200.0,206.0
3,631,263,68,51,2.68,clIscA1,54,200.66850490196077,198.0,200.0,205.0
3,773,261,71,52,0.2,clIscA1,54,197.3802570093458,190.0,198.0,202.0
3,901,257,71,52,0.71,clIscA1,54,196.58079096045196,189.0,197.0,204.0
3,1037,263,73,52,4.0,clIscA1,54,197.75897435897437,189.0,199.0,204.0
4,361,372,64,46,0.57,clIscA1,54,193.93042813455656,189.0,194.0,199.0
4,495,371,68,49,1.78,clIscA1,54,200.45137157107231,193.0,199.0,206.0
4,619,369,69,50,1.74,clIscA1,54,195.3730886850153,189.0,196.0,200.0
4,771,372,72,51,4.46,clIscA1,54,206.592394533571,200.0,207.0,213.0
4,904,366,72,52,0.66,clIscA1,54,202.4638720353006,196.0,202.0,207.0
4,1036,371,70,50,3.48,clIscA1,54,196.51021671826626,189.0,198.0,200.0
5,361,476,65,46,0.44,clIscA1,54,197.9831081081081,192.0,199.0,202.0
5,494,478,67,49,2.87,clIscA1,54,202.34923664122138,196.0,202.0,208.0
5,630,478,66,49,0.89,clIscA1,54,195.10098360655738,189.0,194.0,201.0
5,770,476,68,50,3.25,clIscA1,54,202.7245581962218,198.0,202.0,207.0
5,915,472,71,51,0.4,clIscA1,54,196.3356807511737,189.0,198.0,202.0
5,1036,477,70,51,2.0,clIscA1,54,190.91416813639034,184.0,190.0,197.0
6,361,583,65,47,0.33,clIscA1,54,193.26275862068965,187.0,192.0,199.0
6,487,579,66,48,1.62,clIscA1,54,204.47121820615797,198.0,205.0,210.0
6,634,577,66,48,7.18,clIscA1,54,216.8553076402975,211.0,216.0,222.0
6,767,580,65,48,5.43,clIscA1,54,215.2456258411844,209.0,215.0,220.0
6,904,582,70,50,0.2,clIscA1,54,196.36754587155963,190.0,196.0,202.0
6,1036,581,70,49,1.43,clIscA1,54,195.95977722772278,190.0,197.0,200.0
7,381,690,64,45,0.0001,clIscA1,54,190.81565836298932,187.0,190.0,194.0
7,508,687,62,45,3.55,clIscA1,54,206.65590551181103,201.0,207.0,213.0
7,632,684,58,45,8.27,clIscA1,54,216.06473029045642,210.0,216.0,221.0
7,764,681,60,45,4.46,clIscA1,54,212.88934764657307,208.0,213.0,217.0
7,905,682,65,47,0.26,clIscA1,54,202.95128740431454,197.0,202.0,209.0
7,1018,692,68,48,1.13,clIscA1,54,182.46128822381263,177.0,182.0,187.0
8,418,802,59,42,0.0002,clIscA1,54,190.29187071498532,183.0,190.0,198.0
8,533,787,52,38,1.92,clIscA1,54,201.08779443254818,192.0,201.0,207.0
8,652,778,48,37,1.12,clIscA1,54,204.57038834951456,196.0,205.0,212.0
8,764,782,47,38,3.19,clIscA1,54,204.00481347773766,196.0,205.0,210.0
8,880,784,54,39,1.74,clIscA1,54,210.19825072886297,201.0,210.0,217.0
8,989,802,63,43,0.9,clIscA1,54,188.8003108003108,180.0,189.0,195.0
1,369,46,67,49,1.74,clIscA1,63,178.08199121522694,175.0,179.0,182.0
1,504,48,66,50,0.53,clIscA1,63,185.46253602305475,182.0,186.0,190.0
1,636,56,63,50,1.24,clIscA1,63,185.3929515418502,182.0,187.0,190.0
1,762,57,66,51,3.48,clIscA1,63,188.91398514851485,184.0,190.0,191.0
1,895,52,70,54,0.75,clIscA1,63,180.27828054298644,174.0,180.0,187.0
1,1026,44,74,54,1.1,clIscA1,63,181.3132530120482,177.0,182.0,184.0
2,364,153,65,47,1.45,clIscA1,63,186.79763560500695,182.0,187.0,190.0
2,491,158,68,50,7.0,clIscA1,63,197.9412890874282,191.0,199.0,202.0
2,631,161,70,51,3.05,clIscA1,63,198.98158803222094,191.0,199.0,204.0
2,760,162,70,52,3.29,clIscA1,63,199.03488372093022,191.0,199.0,204.0
2,902,157,71,54,0.9,clIscA1,63,190.43490619670268,183.0,190.0,195.0
2,1032,155,73,53,2.1,clIscA1,63,197.06468716861082,190.0,198.0,202.0
3,360,266,64,47,0.62,clIscA1,63,191.31578947368422,188.0,191.0,195.0
3,491,267,68,51,3.14,clIscA1,63,194.43753771876885,189.0,193.0,199.0
3,631,263,68,51,2.68,clIscA1,63,196.80466288594832,190.0,198.0,200.0
3,773,261,71,52,0.2,clIscA1,63,193.4179366940211,188.0,193.0,199.0
3,901,257,71,52,0.71,clIscA1,63,191.2139303482587,184.0,190.0,197.0
3,1037,263,72,52,4.0,clIscA1,63,191.4898210980876,183.0,191.0,198.0
4,361,372,64,46,0.57,clIscA1,63,188.98009950248758,183.0,189.0,193.0
4,495,371,68,49,1.78,clIscA1,63,193.54732254047323,188.0,193.0,199.0
4,619,369,69,50,1.74,clIscA1,63,192.3062200956938,187.0,191.0,198.0
4,771,372,72,51,4.46,clIscA1,63,201.8829908675799,194.0,201.0,208.0
4,904,366,72,52,0.66,clIscA1,63,197.28271028037383,190.0,199.0,202.0
4,1036,371,70,50,3.48,clIscA1,63,190.12264150943398,185.0,190.0,193.0
5,361,476,65,46,0.44,clIscA1,63,191.58333333333334,186.0,191.0,196.0
5,494,478,67,48,2.87,clIscA1,63,196.60078791858174,190.0,197.0,202.0
5,630,478,66,49,0.89,clIscA1,63,192.1691129546905,186.0,192.0,198.0
5,770,476,68,50,3.25,clIscA1,63,198.1675062972292,191.0,199.0,202.0
5,915,472,71,51,0.4,clIscA1,63,191.60194174757282,184.0,191.0,198.0
5,1036,477,70,51,2.0,clIscA1,63,185.15656268393172,179.0,185.0,190.0
6,361,583,65,47,0.33,clIscA1,63,186.74597620713786,180.0,188.0,191.0
6,487,579,66,48,1.62,clIscA1,63,200.6518723994452,194.0,200.0,207.0
6,634,577,66,48,7.18,clIscA1,63,212.54183813443072,207.0,212.0,217.0
6,767,580,65,48,5.43,clIscA1,63,210.83445491251683,206.0,210.0,215.0
6,904,582,70,50,0.2,clIscA1,63,190.31891580161476,184.0,190.0,195.0
6,1036,581,70,49,1.43,clIscA1,63,189.06966707768188,184.0,189.0,193.0
7,381,690,64,45,0.0001,clIscA1,63,184.23186119873816,181.0,184.0,189.0
7,508,687,62,45,3.55,clIscA1,63,202.42868039664378,194.0,202.0,208.0
7,632,684,59,45,8.27,clIscA1,63,211.98940505297475,206.0,212.0,217.0
7,764,681,60,45,4.46,clIscA1,63,206.79547359597652,201.0,207.0,211.0
7,905,682,65,47,0.26,clIscA1,63,197.89099859353024,190.0,199.0,204.0
7,1019,692,67,48,1.13,clIscA1,63,177.800799467022,172.0,179.0,182.0
8,418,802,59,41,0.0002,clIscA1,63,185.24495412844036,177.0,187.0,190.0
8,533,787,52,38,1.92,clIscA1,63,196.99891891891892,189.0,198.0,203.0
8,652,778,48,37,1.12,clIscA1,63,201.7076923076923,194.0,202.0,207.0
8,764,782,47,38,3.19,clIscA1,63,201.4017094017094,196.0,201.0,206.0
8,880,784,54,39,1.74,clIscA1,63,206.081592039801,198.0,207.0,212.0
8,989,802,63,43,0.9,clIscA1,63,182.95535026943804,175.0,183.0,189.0
1,369,46,66,49,1.74,clIscA1,72,183.7641060503059,180.0,184.0,187.0
1,504,48,66,50,0.53,clIscA1,72,191.4391672088484,187.0,191.0,195.0
1,636,56,64,50,1.24,clIscA1,72,191.41985428051,188.0,193.0,197.0
1,762,57,66,51,3.48,clIscA1,72,191.8884924174844,188.0,194.0,197.0
1,896,52,69,54,0.75,clIscA1,72,184.53581500282007,177.0,184.0,191.0
1,1026,44,74,54,1.1,clIscA1,72,187.9973656480506,184.0,188.0,191.0
2,364,154,65,46,1.45,clIscA1,72,193.2538569424965,188.0,193.0,197.0
2,491,158,68,50,7.0,clIscA1,72,204.14930991217065,198.0,204.0,208.0
2,631,161,70,51,3.05,clIscA1,72,204.32597014925372,198.0,204.0,209.0
2,761,162,68,52,3.29,clIscA1,72,202.7884726224784,197.0,203.0,206.0
2,902,157,71,54,0.9,clIscA1,72,194.01733780760625,188.0,195.0,199.0
2,1032,155,73,53,2.1,clIscA1,72,203.19124797406806,196.0,204.0,207.0
3,360,266,64,47,0.62,clIscA1,72,198.16491963661775,193.0,197.0,202.0
3,491,267,68,51,3.14,clIscA1,72,200.46268656716418,196.0,199.0,205.0
3,631,263,68,51,2.68,clIscA1,72,201.16851168511684,197.0,201.0,205.0
3,774,261,70,52,0.2,clIscA1,72,197.15402298850574,190.0,197.0,202.0
3,901,257,71,52,0.71,clIscA1,72,195.95429208472686,187.0,197.0,202.0
3,1037,263,73,52,4.0,clIscA1,72,197.73473053892215,189.0,198.0,204.0
4,361,372,64,46,0.57,clIscA1,72,195.64956647398844,189.0,197.0,199.0
4,495,371,68,49,1.78,clIscA1,72,199.89027431421445,194.0,199.0,205.0
4,619,369,69,50,1.74,clIscA1,72,195.8575929426591,188.0,196.0,201.0
4,771,372,72,51,4.46,clIscA1,72,205.7079953650058,199.0,205.0,212.0
4,904,366,72,52,0.66,clIscA1,72,202.34883720930233,196.0,203.0,206.0
4,1036,371,70,50,3.48,clIscA1,72,195.83272727272728,189.0,197.0,200.0
5,361,476,65,46,0.44,clIscA1,72,198.32425068119892,193.0,198.0,203.0
5,495,478,66,48,2.87,clIscA1,72,201.90619017230375,197.0,202.0,206.0
5,630,478,66,49,0.89,clIscA1,72,195.60534898891063,189.0,196.0,200.0
5,770,476,68,50,3.25,clIscA1,72,202.45987654320987,197.0,203.0,205.0
5,915,472,71,51,0.4,clIscA1,72,196.7040143798682,189.0,197.0,203.0
5,1036,477,70,51,2.0,clIscA1,72,192.2149855907781,185.0,192.0,197.0
6,361,583,65,47,0.33,clIscA1,72,193.3347222222222,187.0,194.0,198.0
6,487,579,66,48,1.62,clIscA1,72,203.59084880636604,197.0,204.0,209.0
