,1.74,0.53,1.24,3.48,0.75,1.1,1.45,7.0,3.05,3.29,0.9,2.1,0.62,3.14,2.68,0.2,0.71,4.0,0.57,1.78,4.46,0.66,0.44,2.87,0.89,3.25,0.4,2.0,0.33,1.62,7.18,5.43,1.43,0.0001,3.55,8.27,0.26,1.13,0.0002,1.92,1.12,3.19
90,60.47464874770921,49.39635157545604,60.375206611570235,42.14693171996544,64.33776223776223,79.08856088560884,58.10257948410319,40.74495560936239,55.803317535545034,50.52369077306733,56.86335403726707,42.30412805391748,62.63427109974424,47.61774461028193,63.39183673469387,76.0071611253197,67.35531628532976,60.25150060024009,46.06603131381891,63.831736526946116,61.33944954128441,67.75545571245189,69.30623686054659,61.81330079316655,48.71591908531224,60.25659472422063,49.52289758534553,65.08588621444201,59.15064102564105,60.68524590163935,70.6966292134831,49.915676287492914,38.46463815789471,64.96036036036037,41.72195512820511,52.65076335877865,38.935269709543604,56.83249370277079,72.04464973056196,62.7850144092219,59.97319201995012,53.56578947368425
99,62.656812339331594,50.65028665028669,55.838783706253594,45.23137876386684,61.13691507798961,53.93354430379753,58.33037974683543,51.90824261275273,54.97163548581776,52.137345679012356,58.3603335318642,51.02692307692311,57.25514950166112,64.53559027777777,57.894444444444446,74.5930493273543,68.21830985915497,55.94583987441129,51.7014122394082,61.27505330490405,36.12562455389008,61.31703910614519,67.0715552927262,59.211882605583355,54.247336377473374,59.724465558194765,55.68925233644859,66.39726775956285,69.54804270462631,66.40579710144928,52.78392721758911,60.441975308641986,49.143407864302276,59.07918552036199,53.34196078431373,57.0168918918919,48.34409448818897,62.83088704530951,56.835080363382275,58.2959856201318,61.38413361169103,68.21184668989551
108,64.30100755667507,54.25982357658381,56.04727979274611,68.28284389489951,60.31161647203439,66.5065982404692,66.77996525767227,65.94342395297576,55.092567567567556,65.36883488205865,33.764548494983245,63.996246246246244,63.370779619398405,64.5951388888889,56.75,59.394597768643564,47.6480754124116,46.947724477244805,74.39021329987452,50.71000000000001,55.387732749178525,51.739293361884364,49.87661574618096,53.275013974287305,65.99013157894737,61.022948539638406,53.58534554537883,67.56685860524632,83.73654568210262,64.59859976662781,71.10645848119233,63.46015246015244,64.13137665967855,41.71389645776563,71.5491452991453,58.63245412844037,72.53871177618737,70.76813880126184,51.80875202593191,40.75353871773521,56.452698412698396,56.88025210084032
117,62.0239520958084,65.22458916615949,54.69785932721712,62.104247104247094,64.73005464480875,63.733972438585994,63.03659447348764,62.7968847352025,63.8943577430972,64.44544364508391,51.43674367436748,74.65288035450516,58.030991735537214,52.444625407166114,63.22855271774719,64.4032539221383,64.20319634703196,60.48586266589729,61.14114326040931,64.08571428571429,44.858214042263114,66.92789034564959,62.42102102102103,48.60700132100396,63.38739376770539,65.44987309644671,62.917375455650046,61.339805825242706,64.06838106370543,64.49521665728756,65.81953951462353,55.499008592200965,56.99151000606429,53.74562887760857,65.58616429894997,58.489783281733764,57.0587109125718,58.399212081418284,60.98266219239375,52.54012345679013,63.97566252028125,68.4490407673861
126,65.9631236442516,62.923387096774206,59.8150331613854,60.03976261127596,60.66726618705036,61.63216374269004,60.37913907284769,59.834005763688765,63.67548248749108,62.17445838084379,56.869785082174445,52.85780346820809,54.39154411764707,65.93812154696133,63.84749455337692,70.4546247818499,64.30108904548368,52.462365591397884,57.88611272515979,52.02390914524804,66.00620689655173,58.56334708308779,53.66532258064515,49.984866828087206,58.08511870295311,50.57829373650111,61.82608695652175,67.58222490931075,56.63242784380304,63.28442437923252,65.29394299287412,57.856908793009296,59.61849034523112,61.20737039350405,58.41273100616016,48.407605466429004,64.56509380329732,64.877358490566,52.211527377521605,53.093809827696276,54.58304297328684,56.61543450064852
135,58.78814553990611,43.791666666666686,53.16388888888889,38.21535326086956,62.32203389830511,43.564388961892234,54.43811737362,36.27285037237641,60.99450247388671,54.419831223628705,56.77278562259309,54.32004830917873,52.92238470191228,54.961917268548916,65.15173237753879,74.1267696267696,58.55009696186164,52.567484662576675,58.15493827160495,63.479166666666686,69.79752321981428,58.04660766961652,58.96995994659548,50.0096793708409,34.14857530529173,63.3325674899483,38.40229885057471,63.0829694323144,59.51716247139589,59.970850684116556,46.38577291381671,59.33617747440272,41.77628032345012,66.26773296244784,51.43641618497111,59.62691131498471,55.96511627906975,57.717289719626166,50.67402985074631,56.67574931880111,56.265725288831874,62.23418134377039
144,57.39405204460965,47.81830601092895,61.64490714687676,40.51055139550715,60.99927113702623,48.12254570074475,53.687615526802205,39.46287300485773,62.61967213114755,56.91198044009781,60.8428981348637,58.61380597014923,61.23442319555829,53.12676056338029,56.75044039929537,67.74140401146133,62.36141304347828,59.45118733509236,62.46390374331551,66.09104046242777,61.387885847408285,67.30291005291005,66.93305439330544,61.1908017402113,44.26111111111112,55.13176470588235,50.12777404169469,52.45551982851015,70.16488549618319,59.58484848484849,42.31325301204819,60.063182079264806,42.534345047923324,64.17812852311161,49.75112830431979,54.548628428927685,56.01841196777909,53.117009132420094,50.85069008782935,59.16727272727272,74.10951327433631,57.70940721649481
153,59.658188585607974,57.49831422791641,51.56119213696897,52.63763066202091,53.6914600550964,56.626994680851084,58.8309585492228,43.57012448132781,61.48774795799301,64.51854395604391,56.20835654596101,66.26028368794323,59.91479209270619,70.77808219178081,54.27434135166095,71.33820138355111,64.38906752411577,64.82424242424241,55.56892067620285,70.02268041237113,57.297662976629766,70.32901907356947,70.33907363420431,68.91685393258427,53.35825968728756,54.042857142857116,55.83344437041973,66.99886685552408,69.0741482965932,63.878329733621314,55.905826558265574,54.94289185905228,56.14867365823565,65.0791690061763,62.82596084118924,61.069571865443436,68.20236439499308,62.69377990430621,63.58014571948999,52.65116279069764,67.07246376811591,61.53337969401949
162,68.42387419585415,67.4481582537517,52.61963190184048,65.186865267434,65.49427168576108,66.22494744218639,57.91438848920865,66.99656121045393,59.68442865600949,58.93322386425831,58.5576713819369,62.77787934186472,61.837552742616,68.34238787113077,62.54584092289011,39.08146639511199,59.46367395156523,59.902384914032154,56.75336640680368,61.14759535655057,61.95558546433375,62.11820580474935,63.680113636363586,57.33876017532873,64.38911845730027,66.70124999999999,66.18370165745856,58.46287300485773,63.039795338260404,61.24916201117321,42.67207792207793,54.76146788990829,76.48990578734859,62.145400593471805,67.13888888888889,57.2410256410256,76.91800878477306,61.45267745952677,67.00263435194941,49.292004634994214,71.73950699533643,63.01768867924528
171,68.50552922590836,69.47444831591173,56.73404927353124,66.4476709013914,58.05779650812761,49.94758394758395,50.07908704883229,75.91231593038822,61.5689448441247,71.4417714598141,53.27616279069764,68.00134770889488,59.333513806172164,77.79578700994733,63.60655737704917,49.744099378882,53.77491408934711,70.99038461538461,59.88292094146044,75.80372807017545,58.6743119266055,77.25581395348837,63.399622404027696,74.6277546158428,67.2608426270136,70.4835886214442,67.72851215174867,55.74334140435835,40.02484889187377,66.84997179921041,70.51261829653001,56.452463566967396,70.37444089456869,59.52502979737784,63.23244717109753,58.41920903954801,74.72171945701356,66.0199004975124,70.46418499717993,59.142407057340904,59.5249419953596,56.83510936623671
180,75.45397369925672,63.59442184776293,64.3251576734408,60.837388724035605,56.78869047619048,72.74541411895495,60.45559210526315,67.92802056555271,59.4474820143885,63.40612076095951,53.453112687155226,61.9345579793341,61.563573883161524,62.532733224222596,67.01900070372977,53.15976331360949,64.32734035957839,60.90039577836413,51.683063163778684,60.45799115603285,61.30182072829132,65.15942028985509,68.28368314150308,56.88278388278391,58.31257275902212,61.40685002594711,62.472630959387914,69.81207133058984,52.066435986159206,57.94028985507245,68.7280701754386,54.376525276002326,70.5045751633987,60.24954351795495,62.88223552894212,57.6197429906542,66.08601485148515,63.51017890191241,63.1115075825156,55.10972568578555,63.971355824315765,52.52764976958525
189,67.89323607427056,60.242333132892355,67.22337962962959,52.94797687861271,60.31635220125787,74.21339173967459,49.61728395061729,66.771560236998,53.399874843554386,62.629016553067146,57.823918269230774,64.82274459974587,57.92411764705881,67.64276315789473,63.16582914572868,57.1561135371179,60.37889383343929,65.98401826484019,52.458876914350526,66.27130774235525,63.36336692353291,70.8997378768021,62.38249158249161,67.05098039215684,55.513049013367294,75.65744327614831,61.34089436163319,73.82947368421051,58.35743519781721,59.402547770700636,64.53077889447235,61.73313609467456,66.07169576059852,63.378809869375914,64.62468827930175,54.3314950980392,69.60704845814979,63.786069651741286,54.537313432835845,59.35043352601156,68.04909560723513,61.79784043191361
198,69.47062663185375,66.9626474442988,74.03665521191297,69.97319587628868,67.92065761258041,64.52125572269455,50.56355932203391,65.17585301837269,63.53943739658024,73.38513060951104,56.14985994397759,76.20013123359581,58.024565608148606,63.21439509954055,64.81573033707869,66.96140350877192,65.64816204051013,62.49868421052631,60.85090455396133,69.22222222222223,55.85428253615129,69.9935732647815,61.95915588835945,64.1328073635766,60.09798657718119,61.47937131630644,69.11785216178521,61.23895689196385,69.24910778015703,55.05502846299811,63.43415637860079,54.5,74.71633554083883,59.50140845070425,72.14970453053184,54.05463474524248,69.53746397694525,61.58206330597889,63.5608327911516,57.26526946107788,67.5158371040724,59.86282914880587
207,69.97661188369153,67.7394113424264,60.0196335078534,77.94174757281553,65.29888119339373,64.48326898326897,57.56071871127631,73.35972060535508,56.784477611940304,48.22749099639856,46.65519187358916,61.92099567099564,60.702294685990324,78.75486903962391,58.3195443645084,80.16613418530352,62.902597402597394,73.42741433021803,59.133333333333326,79.5733082706767,53.13602731929424,79.30221932114881,65.10285374554101,77.92769342010124,57.623794212218684,69.09235880398671,72.61347743165925,78.67108899944722,72.71394938198941,66.77484364141765,64.41967871485943,53.424375,75.63362068965515,65.8587764436821,52.29659549913441,56.64701754385965,57.93531283138921,58.19533711405168,71.23589394969409,59.04570791527311,74.7444933920705,65.46554252199417
216,54.47498625618471,72.52988792029888,58.79851668726823,69.17131732641141,63.416666666666686,57.824183460736634,59.88662131519271,65.01967038809144,61.80778739184177,57.27010050251255,47.86690017513135,72.2988950276243,61.33595641646488,64.02164948453608,59.95463642428285,54.625608907446036,57.023399014778306,59.90915075707704,64.65732265446223,51.471766848816,54.883344134802314,66.83568362967509,41.85372714486641,62.13550600343052,61.98085237801112,59.805790960451986,83.19213973799123,60.88659793814432,51.6420878210439,65.15153203342615,70.80199667221297,60.12358757062151,67.71664374140303,63.151421508034645,70.03425042111172,52.5361279646994,73.6867469879518,63.416666666666686,61.7461430575035,59.394651011089366,57.2694946974423,62.94702380952381
225,62.65142065142069,63.99800266311584,58.995575221238965,66.7438105489774,62.64644107351228,64.51079913606912,63.84114052953157,60.398201669878006,47.45239749826271,48.29498525073748,57.28135990621337,49.325782092772414,64.72663387210119,64.66109625668449,49.2813781788351,47.40806451612903,58.01966101694916,57.71727435744171,63.03501280956448,62.1293661060802,51.2485136741974,59.485714285714295,36.78125,62.22772898368879,75.78432601880877,61.11512717536817,72.08067664281069,62.86540803897685,55.42278127183789,69.83393719806759,59.23009446693655,51.77367055771725,58.214543269230774,45.76430517711171,60.523471615720524,59.04022277227719,63.68421052631575,52.571319603356244,53.83148831488316,41.75373134328359,62.735977337110484,76.1197270471464
